model,condition,question_id,source,ANSWER_forecast,GROUND_TRUTH_outcome,COMPARISON_brier,correct@0.5,finish_reason,truncated,parsed,REASONING_preview,reasoning_chars,prompt_chars,latency_s
llama-2-13b-chat-gptq8,FB-cot-simple,0xa9fcdaf248a0560f83cf7c7e75cad23d3151b2169a22f22b316eb822bdc27329,polymarket,0.25,0,0.0625,1,stop,0,1,"  As an expert superforecaster, I will provide my prediction of the probability that Anita Anand will be the next leader of the Canadian Liberal Party. ⏎  ⏎ First, let's review the question and the available information. The market will resolve to ""Yes"" if Anita Anand becomes the first leader of the Liberal Party of Canada following Justin Trudeau. The primary resolution source will be official in",2235,1712,12.25
llama-2-13b-chat-gptq8,FB-cot-simple,0xadde598dced41995a4f96f5c8602608514539ac4467d623ed9f280bcf7c2f9cd,polymarket,0.35,0,0.1225,1,stop,0,1,"  Sure, I'd be happy to help! ⏎  ⏎ First, let's review the resolution criteria for this market: ⏎  ⏎ * The market will resolve to ""Yes"" if any Binance 1-minute candle for Ethereum (ETHUSDT) between December 12, 2024, 16:00 and March 31, 2025, 23:59 in the ET timezone has a final ""High"" price of $8,000.00 or higher. ⏎ * Otherwise, the market will resolve to ""No."" ⏎  ⏎ Next, let's look at the curren",3950,1577,25.0
llama-2-13b-chat-gptq8,FB-cot-simple,0x5b2691a691ece9066c2b855815e6c8784011833b17d85c65976dc7494b18e002,polymarket,0.10625,0,0.01129,1,stop,0,1,"  Certainly! I'll provide my prediction for the probability that Russia will abandon the Syrian naval base before April. ⏎  ⏎ First, let's review the background information: ⏎  ⏎ * The market will resolve to ""Yes"" if Russia abandons the Tartus Naval Facility in Syria by March 31, 2025, 11:59 PM ET. ⏎ * The resolution source for this market will be a consensus of credible reporting. ⏎  ⏎ Next, let'",3625,1254,24.29
llama-2-13b-chat-gptq8,FB-cot-simple,0x54377fdef57c1c82b31385a9164e87ff58a92ec6bb64cd55bc6d88a9e2b82fd6,polymarket,0.14,0,0.0196,1,stop,0,1,"  As an expert superforecaster, I will use my knowledge of the Eurovision Song Contest and the provided information to make a prediction of the probability that Montenegro will win Eurovision 2025. ⏎  ⏎ First, let's consider the base rate. The base rate is the probability of any country winning Eurovision, assuming all countries have an equal chance of winning. Based on historical data, the base r",1689,1539,10.79
llama-2-13b-chat-gptq8,FB-cot-simple,0x4e26e75da2ec8c084efdb89b1883e7889f21ad32bc36a81ed13c001bebb72929,polymarket,0.237,0,0.05617,1,stop,0,1,"  As an expert superforecaster, I will use my knowledge of the EPL and the current market conditions to make a prediction of the probability that Dominic Solanke will be the top goalscorer in the 2024/2025 English Premier League season. ⏎  ⏎ First, let's analyze the current market value of 0.0035, which implies that there is a 3.5% chance of Solanke being the top goalscorer. This value is based on",1643,1433,10.15
llama-2-13b-chat-gptq8,FB-cot-concise,0x67cc22ede739a48424f07683b53b546579345c8c963a9b21b7e6c31501e84353,polymarket,0.35,0,0.1225,1,stop,0,1,"  To make a prediction of the probability that the U.S. will abandon the Syrian base before April 2025, I will follow the steps outlined by Tetlock and others for making probabilistic forecasts. ⏎  ⏎ Step 1: Define the question and the resolution criteria. ⏎ The question is ""Will the U.S. abandon Syrian base before April 2025?"" The resolution criteria are provided in the market description and inc",1661,1324,8.93
llama-2-13b-chat-gptq8,FB-cot-simple,dcgscdEUc0,manifold,0.25,0,0.0625,1,stop,0,1,"  Certainly! I'll provide my prediction for the probability that the Russia-Ukraine war will end within 90 days of Trump taking office. ⏎  ⏎ First, let's review the question and the provided information: ⏎  ⏎ Question: Will The Russia-Ukraine War End Within 90 days of Trump Taking Office? ⏎  ⏎ Background: The market resolves YES if an armistice, ceasefire, or negotiated settlement is announced by ",3316,2577,17.79
llama-2-13b-chat-gptq8,FB-cot-simple,0xc84ac0cca6352c640525e455600e3d7798bbf5b2259444b78910c99e1dcb7c33,polymarket,0.35,0,0.1225,1,stop,0,1,"  As an expert superforecaster, I will provide a probability estimate for the question ""Will Gustavo Jalkh win the 2025 Ecuadorian Presidential Election?"" based on the information provided. ⏎  ⏎ First, let's consider the base rate. The Ecuadorian Presidential election is a complex event with many variables at play, and it's difficult to predict with certainty who will win. However, based on histor",1929,1492,10.84
llama-2-13b-chat-gptq8,FB-cot-concise,0x73b046b7970a1780f1d7a0cacf73413325911dd87cdc5b63cfdc27496110fb1b,polymarket,0.25,0,0.0625,1,stop,0,1,"  To make a prediction of the probability that Turkey will leave NATO by June 30, we need to consider several factors. ⏎  ⏎ First, we need to assess the likelihood of Turkey providing an official notice of denunciation to the United States government by June 30. Based on current political tensions and the history of Turkey's relationship with NATO, this seems unlikely. ⏎  ⏎ Next, we need to consid",1297,1609,6.99
llama-2-13b-chat-gptq8,FB-cot-concise,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,polymarket,0.25,0,0.0625,1,stop,0,1,"  To make a prediction of the probability that NASA will estimate a 5% chance of asteroid hitting Earth, I will follow these steps: ⏎  ⏎ 1. Obtain the current estimate of the impact probability from NASA's Center for Near Earth Object Studies chart for Impact Risk Data. ⏎ 2. Assess the reliability of the current estimate and any potential biases or limitations in the data. ⏎ 3. Consider any releva",1821,1597,9.55
llama-2-13b-chat-gptq8,FB-cot-concise,1413,infer,0.42,0,0.1764,1,stop,0,1,"  As an expert superforecaster, I will use my knowledge of the work of Tetlock and others to make a prediction of the probability that Vladimir Putin will cease to be the president of the Russian Federation before July 1, 2025. ⏎  ⏎ Step 1: Understand the question and its context ⏎  ⏎ The question asks whether Vladimir Putin will cease to be the president of the Russian Federation before July 1, 2",2461,2145,14.35
llama-2-13b-chat-gptq8,FB-cot-concise,0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f,polymarket,0.35,0,0.1225,1,stop,0,1,"  To make a prediction of the probability that the question will be resolved as true, I will follow the steps outlined by Tetlock and others for making probabilistic forecasts. ⏎  ⏎ Step 1: Define the outcome space ⏎ The outcome space for this question is binary, with two possible outcomes: ""Yes"" (Bitcoin reaches $130,000 by March 31) or ""No"" (Bitcoin does not reach $130,000 by March 31). ⏎  ⏎ Ste",1687,1644,12.38
llama-2-13b-chat-gptq8,FB-cot-simple,17519,metaculus,0.25,0,0.0625,1,stop,0,1,"  Certainly! I'll use my expertise as a superforecaster to make a prediction of the probability that the question ""Will the UK housing market crash before July 2025?"" will be resolved as true. ⏎  ⏎ First, let's review the background information provided: ⏎  ⏎ * As of 19 June 2023, the Rightmove House Price Index indicates that the average asking price for a property in the UK is £372,812. ⏎ * The ",3800,1002,21.54
llama-2-13b-chat-gptq8,FB-cot-concise,0xd40a952afb5e78600bc4e41a1587a1f18fe40c803edc5d4a7d5de76ff8660ec2,polymarket,0.25,0,0.0625,1,stop,0,1,"  Sure, I'd be happy to help! Here's my reasoning: ⏎  ⏎ 1. The current market value is 0.13, which suggests that the probability of Anthropic having the top AI model on June 30 is relatively low. ⏎ 2. The market resolution date is June 30, which is about 3 months from now. This gives us enough time to observe the performance of various AI models and potentially see changes in the leaderboard. ⏎ 3.",1563,1902,9.56
llama-2-13b-chat-gptq8,FB-cot-concise,1414,infer,0.35,0,0.1225,1,stop,0,1,"  To make a prediction of the probability that Nvidia will be the world's most valuable company by market cap on May 31, 2025, I will follow the steps outlined in the question: ⏎  ⏎ 1. Obtain the current market capitalization of Nvidia. ⏎ 2. Obtain the current market capitalizations of Microsoft and Apple, the current top two most valuable companies by market cap. ⏎ 3. Compare the market capitaliz",1594,3734,10.3
llama-2-13b-chat-gptq8,FB-cot-concise,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef,polymarket,0.35,1,0.4225,0,stop,0,1,"  Sure, I'd be happy to help! Here's my reasoning: ⏎  ⏎ 1. Base rate: The base rate for a new country buying Bitcoin in 2025 is low, as only a few countries have so far made such a purchase. Let's assume a base rate of 0.05 (5%). ⏎ 2. Time frame: The market resolution date is November 13, 2025, which is over 9 months from today's date of March 2, 2025. This gives us plenty of time for new developm",1601,1609,10.91
llama-2-13b-chat-gptq8,FB-cot-concise,0xeb681c0ed923daa35ca2af168502b6e8dead38cfbc71505d10cda6653a4a0216,polymarket,0.35,1,0.4225,0,stop,0,1,"  Sure, I'd be happy to help! Here's my reasoning: ⏎  ⏎ 1. The market is currently pricing in a 97.9% chance of Powell saying ""Good Afternoon"" during the March meeting, based on the market value on 2025-02-20. ⏎ 2. The question resolution date is 2025-03-19, which is after the current date of 2025-03-02. ⏎ 3. The market will resolve to ""Yes"" if Powell says the listed term during the FOMC Press Con",1402,1747,9.43
llama-2-13b-chat-gptq8,FB-cot-concise,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47,polymarket,0.25,0,0.0625,1,stop,0,1,"  Sure! Here's my reasoning and prediction: ⏎  ⏎ 1. The Chatbot Arena LLM Leaderboard is a reliable source for determining the top AI models, and it is regularly updated. ⏎ 2. Meta has been actively developing and improving its AI models, and it is likely that they will have a strong contender for the top spot by June 30. ⏎ 3. However, there are also other strong AI model developers, such as Googl",787,1887,5.04
llama-2-13b-chat-gptq8,FB-cot-concise,29027,metaculus,0.45,0,0.2025,1,stop,0,1,"  As an expert superforecaster, I will use my knowledge of the WHO's classification system and the current situation to make a prediction of the probability that the World Health Organization will designate a new COVID-19 Variant of Concern before July 1, 2025. ⏎  ⏎ Step 1: Understand the current situation ⏎  ⏎ At the time of this question, there are no currently circulating WHO-designated Variant",1935,4294,13.61
llama-2-13b-chat-gptq8,FB-cot-concise,0x55881f30e5f88d7dece08a4e63daa633a9c1905ff0d454088dc16d19881fe3f8,polymarket,0.25,0,0.0625,1,stop,0,1,"  To make a prediction of the probability that Italy will win Eurovision 2025, I will follow the steps outlined by Tetlock and others for making accurate forecasts. ⏎  ⏎ Step 1: Understand the question and the resolution criteria. ⏎  ⏎ The question is whether Italy will win Eurovision 2025. The resolution criteria are based on the official information from Eurovision, including live footage of the",1649,1598,9.32
llama-2-13b-chat-gptq8,FB-cot-concise,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,polymarket,0.375,0,0.14062,1,stop,0,1,"  To make a prediction of the probability that the question will be resolved as true, I will follow the steps outlined by Tetlock and others for making probabilistic forecasts. ⏎  ⏎ Step 1: Define the question and the resolution criteria. ⏎ The question is ""Will Donald Trump win Nobel Peace Prize in 2025?"" and the resolution criteria are the first official announcement from the Swedish Academy. ⏎ ",1680,1253,9.68
llama-2-13b-chat-gptq8,FB-cot-concise,QVCzHBisAcKNfHYEAB4G,manifold,0.35,1,0.4225,0,stop,0,1,"  As an expert superforecaster, I will use my knowledge of the field and the available information to make a prediction of the probability that GTA VI will get delayed again. ⏎  ⏎ Step 1: Understand the question and the resolution criteria ⏎ The question is whether GTA VI will get delayed again, and the resolution criteria are based on the outcome of the question found at <https://manifold.markets",2382,913,13.09
llama-2-13b-chat-gptq8,FB-cot-concise,0x7c3c06dfd81958876a723f95d518933ed321e96666cd005bff82f5dc18494e32,polymarket,0.35,0,0.1225,1,stop,0,1,"  To make a prediction of the probability that Mississippi State will win the 2025 NCAA Tournament, I will follow the steps outlined by Tetlock and others for making probabilistic forecasts. ⏎  ⏎ Step 1: Define the question and the resolution criteria. ⏎ The question is ""Will Mississippi State win the 2025 NCAA Tournament?"" and the resolution criteria are provided in the market description. ⏎  ⏎ S",2072,1420,11.26
llama-2-13b-chat-gptq8,FB-cot-concise,0x6924e1f680ceef1cf6cc14a4704a3b455b0816f04e1e09523fac4c2769aaa56a,polymarket,0.25,0,0.0625,1,stop,0,1,"  As an expert superforecaster, I will base my prediction on the following key steps of reasoning: ⏎  ⏎ 1. The executive order for the declassification of records on JFK's assassination signed by President Trump on January 23, 2025, increases the likelihood of new information being revealed that could implicate the US government in the assassination. ⏎ 2. The resolution source for this market will",1329,1542,6.4
llama-2-13b-chat-gptq8,FB-cot-concise,0x677826754ff7328696c121a398fdf495dcd2e04f84ecb6494b85b2883ccaa6ca,polymarket,0.25,0,0.0625,1,stop,0,1,"  To make a prediction of the probability that the Netherlands will win Eurovision 2025, I will follow the steps outlined by Tetlock and others for making accurate forecasts. ⏎  ⏎ Step 1: Understand the question and the resolution criteria. ⏎  ⏎ The question is whether the Netherlands will win Eurovision 2025. The resolution criteria are based on official information from Eurovision, including liv",1991,1608,9.61
llama-2-13b-chat-gptq8,FB-cot-concise,0x63e3c9432d9e3a0e9665d1152fc0a05f6ed17c9033eb9290062d25d2afb2bed5,polymarket,0.35,1,0.4225,0,stop,0,1,"  To make a prediction of the probability that the question will be resolved as true, I will follow the steps outlined by Tetlock and others for making probabilistic forecasts. ⏎  ⏎ Step 1: Define the problem and the relevant information. ⏎  ⏎ The problem is to predict the probability that the question ""Will Bitcoin reach $110,000 by December 31, 2025?"" will be resolved as true. The relevant infor",2143,1664,14.63
